"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewImages/16","reviewImages/17","reviewImages/18","reviewImages/19","reviewImages/20","reviewImages/21","reviewImages/22","reviewImages/23","reviewImages/24","reviewImages/25","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value"
"United States",,"2023-07-10",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","27",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I ordered for a spare computer at my house as mine is in the shop. Working great! Working great so far. Fast, quiet - may take over as my main computer.","R2DBCO2U9P4NQB",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Ordered as spare computer","https://www.amazon.ca/gp/customer-reviews/R2DBCO2U9P4NQB","Reviewed in the United States on July 10, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-11",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","28",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The windows installation was a little off to me so I installed a fresh copy right off the bat. Otherwise this works great for what I wanted - as a media center. I tested this on 2k with the kids and it's able to run roblox with a slight amount of lag.. but overall very usable and ultra quiet. pros: It has a fan for active cooling and it's very quiet can handle roblox gaming streamed fine in 4k resolution boots very quickly since everything is solid state 3x usb and 3x hdmi ports has wired ethernet, which I do use cons: special charging? wish it could use lightning or USB-C shifty win11? Maybe I'm being overly cautious, but the initial setup felt different than what I'm used to so I installed a fresh copy","R2HXGO8ANPJN1D","https://m.media-amazon.com/images/I/619nBQQYObL._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,"Perfect for a media center or kids up to middle school","https://www.amazon.ca/gp/customer-reviews/R2HXGO8ANPJN1D","Reviewed in the United States on September 11, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2024-05-13",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","29",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I'm a bit surprised at how thin and light this laptop is. Running Windows 11Pro it feels fine. The N95 CPU performs well in regular tasks and isn't super power hungry which helps with battery life. This is not a power house and you're not likely to be doing and gaming but for regular web browsing, email, office programs, etc, it feels like it would work just fine.","R2WW3RDRC291KC",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","This and light for its size","https://www.amazon.ca/gp/customer-reviews/R2WW3RDRC291KC","Reviewed in the United States on May 13, 2024","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2024-05-21",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","30",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is a great little Win11 system for basic use - my kids are using it for their school. However, for the pricepoint it is currently listed as, there is no way I'd pay full price for this. If the cost was cut in half, this would be a perfect buy. Don't expect it to play the latest games or blow you away with the audio quality or anything like that. Make sure you understand what you are getting. Everything works, and works well. But this isn't a top of the line laptop.","RBHP38ALYD63E",,,,,,,,,,,,,,,,,,,,,,,,,,,"8","Decent entry level laptop that is currently WAY overpriced","https://www.amazon.ca/gp/customer-reviews/RBHP38ALYD63E","Reviewed in the United States on May 21, 2024","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2024-05-24",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","31",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","The screen on this laptop is really big, bright and accurate. When I saw it I immediately installed my Adobe Creative Cloud products (Photoshop, Illustrator, Premiere Pro, etc.) The processor is powerful enough to run Premiere Pro to edit video so I'm very happy. The laptop is lightweight and slim, but really packs some power. I'm extremely happy with this laptop.","RHIW90TGZTAL3",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","Great laptop for Adobe","https://www.amazon.ca/gp/customer-reviews/RHIW90TGZTAL3","Reviewed in the United States on May 24, 2024","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-06-20",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","32",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Great for what it is. And what it is, is a lightweight, low-powered, portable laptop that is more than powerful enough to run a web browser or most productivity programs, but will struggle with anything that requires much computing or graphics processing power. Set up was reasonably easy, other than the issue entering the pin, but that is apparently a Windows issue (you get a lot of results if you search online). There is a sticker on the laptop suggesting turning wifi off, which would let you skip that, or you can do what I did: when you get the point where there should be a prompt to enter your pin, hit alt-tab until the entry window is highlight, then type your pin, hit tab, type your pin, then hit enter. The entry screen never comes to the front, but that lets you enter your information. Load times are fast. The screen is bright and sharp, and colors seem true. The keyboard is decent, just a typical laptop keyboard. The touchpad is large and sensitive, but there is no button to turn it off, which can be annoying if you have a mouse hooked up. I put Minecraft on it to try it out, and was surprised that it worked well. Without a discrete graphics card, anything more intensive probably would not be playable.","RVWZNPFUCW9B3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nice portable laptop","https://www.amazon.ca/gp/customer-reviews/RVWZNPFUCW9B3","Reviewed in the United States on June 20, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-07-23",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","33",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This laptop works great for my home office. I installed Microsoft 365, tax software etc., which were all running fast and smoothly. What I liked: • CPU speed is fast enough for my home office use • 16 GB RAM is sufficient for multiple apps to run simultaneously, for example, running Word, Excel and web browser simultaneously • 512GB SSD is good size to store a lot of documents, photos and videos • Bright 15.6 inch screen • Battery capacity lasts for hours after being fully charged • Windows 11 Professional • Lightweight Some caveats: • Wifi adapter is very slow as compared to my other laptops, and iPhone. The Wifi adapter of this laptop only achieved 25% of download speed with the same Wifi router and same channel while its driver is already up to date • Initial setup was a challenge. I was unable to use my Microsoft account for the initial setup, the setup stuck during authentication. As the warning label suggested, I must turn off Wifi and create a local admin account during initial setup. For recovery purpose, I created second local admin account I have been using this laptop for a few weeks. In overall, it performed ok and stable. It’s great value for its specs. Meanwhile, I’m considering getting an external Wifi adapter to resolve the slow Wifi adapter issue.","R216GJ8Q7QA815","https://m.media-amazon.com/images/I/51YP5SkRk9L._SY88.jpg","https://m.media-amazon.com/images/I/61ibQRIOHML._SY88.jpg","https://m.media-amazon.com/images/I/71fhgbJFPYL._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,"2","Great value for the specs with slow Wifi adapter and some setup issues","https://www.amazon.ca/gp/customer-reviews/R216GJ8Q7QA815","Reviewed in the United States on July 23, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-10-02",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","34",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This mini-PC (AceMagic T8 PLUS) comes in a very small case that only measures approximately 3-1/2"" x 3-1/2"" x 1-1/2"". For a 12th Gen N95 processor 8GB 256GB Windows 11 Pro mini pc, that is a lot to pack in such a small space, but it has been functioning very well and is fairly speedy at everyday tasks. It is not a machine built for any heavy-duty gaming, but for spreadsheet work, email, browsing the web, etc. it is great. With 3 HMDI and 2 dual gigabit ethernet ports it is a little unusual but also allows for some tasks in a multi-monitor setup or as a dedicated device. I have been happy with its performance especially since I haven't noticed any heat concerns either.","R3KKELTBJS3I01",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Decent Mini-PC","https://www.amazon.ca/gp/customer-reviews/R3KKELTBJS3I01","Reviewed in the United States on October 2, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-10-12",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","35",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","4","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I recently moved my living room build into my son's room so he could have a gaming PC. I needed a new PC for the living room for media consumption now. While I didn't want to build another PC, so this mini PC fit the bill. It comes with Windows 11 preinstalled, so that's a plus. It has a 256GB SSD installed and it's quite slow. The 8GB of ram are soldered on, so upgrading is out of the question. For the size and function it works fine. I wish it had more upgradability though.","R3PJVAYEE2R1W9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"The mini PC works well as media streamer.","https://www.amazon.ca/gp/customer-reviews/R3PJVAYEE2R1W9","Reviewed in the United States on October 12, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-08-14",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","36",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This little laptop works really well. We did have a small problem getting it to update with the included windows software. Once we solved that problem (thanks google) it powered up and worked great. Battery life is excellent and so is the screen color and clarity. Definitely give it a try, it’s great.","R2RAVYYKHUXMM7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poweful","https://www.amazon.ca/gp/customer-reviews/R2RAVYYKHUXMM7","Reviewed in the United States on August 14, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-08-28",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","37",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I recently received the Mini PC and I must say I'm thoroughly impressed with its performance and compact design. This mini PC is equipped with powerful 12th Generation Intel Alder Lake N95 Processors, providing a smooth experience for various tasks including entertainment and work. The compact size of the PC doesn't compromise on its performance – it boasts impressive CPU and GPU enhancements compared to previous models. With 8GB LPDDR5 RAM and a speedy 256GB SSD, multitasking has become a breeze. The variety of interfaces including USB 3.0, HDMI, Gigabit Ethernet ports, and more, make connecting different devices easy. The triple-screen display capabilities in Windows 11 Pro offer stunning 4K UHD resolution, creating a truly immersive visual experience. What's more, the mini PC supports dual WiFi bands, ensuring stable and high-speed data transfers. I do wish it had an option for 16GB or more of RAM.","R3MZZPOYFEQNHI",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powerful Mini PC with Impressive Features","https://www.amazon.ca/gp/customer-reviews/R3MZZPOYFEQNHI","Reviewed in the United States on August 28, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-10-01",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","38",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This mini pc is great. Very light weight, small and so easy to get set up. It took me less then 5 minutes to get my portable screen and keyboard connected and have the whole thing set up and going. the only downfall I have is that the speakers don't seem very loud but that is easily remedied by adding speakers. This is so easy for me to take with me when I go. Great price, I haven't tried gaming on it but I don't think it would be able to handle something like WOW, maybe roblox or smaller games it would be totally fine. However for house use and being able to take with me easily this one is top notch","R3GBHKOEL0RBLL",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great mini pc","https://www.amazon.ca/gp/customer-reviews/R3GBHKOEL0RBLL","Reviewed in the United States on October 1, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-08-29",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","39",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This Mini PC packs a lot of power into a small package. The footprint is pretty small compared to other mini pc's but so far, hasn't gotten hot at all. This would make a great all around general use computer. With dual 1G ethernet and 2.4/5Ghz WiFi, there are plenty of network options. The ability to drive 3 UHD displays is also nice. The complete setup process didn't take long at all and was very easy. The included Windows 11 Pro booted right up and everything is working as expected. Everything you need to get started is included and overall, this little, low power PC is awesome.","R2Z9WROGOCE0IK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powerfull little PC.","https://www.amazon.ca/gp/customer-reviews/R2Z9WROGOCE0IK","Reviewed in the United States on August 29, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-11-30",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","40",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is my first mini PC, and I seriously can't believe it's so small. It had Windows 11 pre-installed, and I've also installed ANKI. But everything seems to be working perfectly fine. I'm just so impressed by the small footprint the PC has, and how I'm still able to use a nice monitor and blue tooth Logitech devices with it. Definitely a winner and I would recommend it to anyone that just needs a regular computer for simple school type things.","R1Y10QX81MLTBW",,,,,,,,,,,,,,,,,,,,,,,,,,,,"pretty cool.","https://www.amazon.ca/gp/customer-reviews/R1Y10QX81MLTBW","Reviewed in the United States on November 30, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-08-31",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","41",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","I got this for its three hdmi screen outputs which will be perfect for my work.","RT313KMD6GY6Y","https://m.media-amazon.com/images/I/61qZQHLRqEL._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,"So cool","https://www.amazon.ca/gp/customer-reviews/RT313KMD6GY6Y","Reviewed in the United States on August 31, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-11-02",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","42",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is small- even for a mini PC. I put EmbassyOS on it, and it works like a charm! It runs cool and quiet, and doesn't take up much space at all. It's also plenty powerful for my needs. I really like this manufacturer, this is the second PC I've gotten from them. I recommend this one highly!","R2Z93PYZ14EOVE",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great, powerful PC, especially for the size.","https://www.amazon.ca/gp/customer-reviews/R2Z93PYZ14EOVE","Reviewed in the United States on November 2, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-26",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","43",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Works great as a media pc for your tv and also a home use mini desktop. Not viable for gaming, but for office related work, like office products and surfing and media streaming works great. The price point for the tiny mini desktop is right on point. Especially if you have limited space.","RQ6FLTPQ9SAAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Works good, super compact","https://www.amazon.ca/gp/customer-reviews/RQ6FLTPQ9SAAL","Reviewed in the United States on September 26, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-11-30",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","44",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","Looks good. Nice quality. Good size. Works great!","RDU14H528OLZA",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mini pc","https://www.amazon.ca/gp/customer-reviews/RDU14H528OLZA","Reviewed in the United States on November 30, 2023","48","45",,,"","B0F1KJ4L8Q",,
"United States",,"2023-09-15",,"allStars","https://www.amazon.ca/ACEMAGIC-Computer-Windows-Ordinateur-Portable/dp/B0F1KJ4L8Q","true","true","45",,,"B0F1KJ4L8Q","B0F1KJ4L8Q","5","https://www.amazon.ca/product-reviews/B0F1KJ4L8Q?pageNumber=1&filterByStar=all_stars&sortBy=helpful&formatType=all_formats&asin=B0F1KJ4L8Q&reftag=cm_cr_arp_d_paging_btm_next_1&scope=reviewsAjax0","This is very compact but powerful PC. For my purposes it works very well and was super easy to setup and use. USB ports and HDMI connection makes it easy to start using right away.","R2EONEV5QA7V7V",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Great PC in a small space","https://www.amazon.ca/gp/customer-reviews/R2EONEV5QA7V7V","Reviewed in the United States on September 15, 2023","48","45",,,"","B0F1KJ4L8Q",,
